INFORMATION_NEED	02-4
precision 	 0,06
recall 	 0,75
F1 	 0,11
prec@10 	 0,01
average_precision 	 0,03
recall_precision
0,25 	 0,02
0,50 	 0,04
0,50 	 0,04
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
0,75 	 0,06
interpolated_recall_precision
0,00 	 0,00
0,10 	 0,00
0,20 	 0,02
0,30 	 0,00
0,40 	 0,04
0,50 	 0,04
0,60 	 0,00
0,70 	 0,06
0,80 	 0,00
0,90 	 0,00
1,00 	 0,00

INFORMATION_NEED	05-5
precision 	 0,06
recall 	 0,43
F1 	 0,10
prec@10 	 0,01
average_precision 	 0,02
recall_precision
0,00 	 0,00
0,00 	 0,00
0,00 	 0,00
0,00 	 0,00
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,14 	 0,02
0,29 	 0,04
0,29 	 0,04
0,29 	 0,04
0,29 	 0,04
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
0,43 	 0,06
interpolated_recall_precision
0,00 	 0,00
0,10 	 0,02
0,20 	 0,04
0,30 	 0,00
0,40 	 0,06
0,50 	 0,00
0,60 	 0,00
0,70 	 0,00
0,80 	 0,00
0,90 	 0,00
1,00 	 0,00

INFORMATION_NEED	07-2
precision 	 0,47
recall 	 0,89
F1 	 0,62
prec@10 	 0,05
average_precision 	 0,22
recall_precision
0,04 	 0,02
0,07 	 0,04
0,11 	 0,06
0,15 	 0,08
0,19 	 0,10
0,22 	 0,12
0,26 	 0,14
0,30 	 0,16
0,33 	 0,18
0,37 	 0,20
0,41 	 0,22
0,44 	 0,24
0,44 	 0,24
0,44 	 0,24
0,48 	 0,25
0,52 	 0,27
0,52 	 0,27
0,56 	 0,29
0,59 	 0,31
0,63 	 0,33
0,63 	 0,33
0,63 	 0,33
0,63 	 0,33
0,63 	 0,33
0,67 	 0,35
0,70 	 0,37
0,74 	 0,39
0,78 	 0,41
0,81 	 0,43
0,81 	 0,43
0,81 	 0,43
0,81 	 0,43
0,81 	 0,43
0,85 	 0,45
0,85 	 0,45
0,85 	 0,45
0,85 	 0,45
0,85 	 0,45
0,85 	 0,45
0,85 	 0,45
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
0,89 	 0,47
interpolated_recall_precision
0,00 	 0,04
0,10 	 0,10
0,20 	 0,16
0,30 	 0,20
0,40 	 0,25
0,50 	 0,31
0,60 	 0,35
0,70 	 0,41
0,80 	 0,47
0,90 	 0,00
1,00 	 0,00

INFORMATION_NEED	09-3
precision 	 0,59
recall 	 0,63
F1 	 0,61
prec@10 	 0,06
average_precision 	 0,19
recall_precision
0,00 	 0,00
0,02 	 0,02
0,04 	 0,04
0,04 	 0,04
0,06 	 0,06
0,06 	 0,06
0,08 	 0,08
0,10 	 0,10
0,13 	 0,12
0,15 	 0,14
0,17 	 0,16
0,19 	 0,18
0,21 	 0,20
0,23 	 0,22
0,25 	 0,24
0,27 	 0,25
0,27 	 0,25
0,29 	 0,27
0,31 	 0,29
0,33 	 0,31
0,35 	 0,33
0,38 	 0,35
0,40 	 0,37
0,40 	 0,37
0,40 	 0,37
0,40 	 0,37
0,42 	 0,39
0,42 	 0,39
0,44 	 0,41
0,46 	 0,43
0,48 	 0,45
0,50 	 0,47
0,52 	 0,49
0,54 	 0,51
0,54 	 0,51
0,54 	 0,51
0,54 	 0,51
0,54 	 0,51
0,56 	 0,53
0,56 	 0,53
0,56 	 0,53
0,56 	 0,53
0,56 	 0,53
0,56 	 0,53
0,56 	 0,53
0,58 	 0,55
0,60 	 0,57
0,60 	 0,57
0,60 	 0,57
0,60 	 0,57
0,63 	 0,59
interpolated_recall_precision
0,00 	 0,08
0,10 	 0,18
0,20 	 0,27
0,30 	 0,37
0,40 	 0,47
0,50 	 0,55
0,60 	 0,59
0,70 	 0,00
0,80 	 0,00
0,90 	 0,00
1,00 	 0,00

INFORMATION_NEED	13-2
precision 	 0,57
recall 	 0,27
F1 	 0,36
prec@10 	 0,40
average_precision 	 0,10
recall_precision
0,07 	 0,14
0,13 	 0,29
0,20 	 0,43
0,27 	 0,57
0,27 	 0,57
0,27 	 0,57
0,27 	 0,57
interpolated_recall_precision
0,00 	 0,14
0,10 	 0,43
0,20 	 0,57
0,30 	 0,00
0,40 	 0,00
0,50 	 0,00
0,60 	 0,00
0,70 	 0,00
0,80 	 0,00
0,90 	 0,00
1,00 	 0,00

TOTAL
precision 	 0,35
recall 	 0,59
F1 	 0,36
prec@10 	 0,10
MAP 	 0,11
interpolated_recall_precision
0,00 	 0,05
0,02 	 0,11
0,04 	 0,14
0,06 	 0,02
0,08 	 0,02
0,10 	 0,02
0,12 	 0,02
0,14 	 0,02
0,16 	 0,02
0,18 	 0,02
0,20 	 0,02
0,00 	 0,02
0,02 	 0,04
0,04 	 0,06
0,06 	 0,08
0,08 	 0,10
0,10 	 0,12
0,12 	 0,13
0,14 	 0,01
0,16 	 0,01
0,18 	 0,01
0,20 	 0,01
0,00 	 0,01
0,02 	 0,02
0,04 	 0,03
0,06 	 0,04
0,08 	 0,05
0,10 	 0,06
0,12 	 0,07
0,14 	 0,08
0,16 	 0,09
0,18 	 0,00
0,20 	 0,00
0,00 	 0,00
0,02 	 0,00
0,04 	 0,01
0,06 	 0,00
0,08 	 0,01
0,10 	 0,00
0,12 	 0,00
0,14 	 0,00
0,16 	 0,00
0,18 	 0,00
0,20 	 0,00
0,00 	 0,00
0,02 	 0,00
0,04 	 0,00
0,06 	 0,00
0,08 	 0,01
0,10 	 0,01
0,12 	 0,00
0,14 	 0,01
0,16 	 0,00
0,18 	 0,00
0,20 	 0,00
